Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
2012-06-20 14:08:27,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-20 14:08:48,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-20 14:09:15,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-20 14:09:32,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-20 14:09:53,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-20 14:10:19,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-20 14:10:34,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-20 14:10:49,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-20 14:11:06,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-20 14:11:26,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-20 14:11:54,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-20 14:12:10,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-20 15:07:14,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-20 15:12:03,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-20 15:12:32,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-20 15:12:51,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-20 15:13:16,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-20 15:13:52,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-20 17:51:12,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-21 01:48:20,VR2W-106702,A69-1303-54789,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-21 05:24:45,VR2W-106702,A69-1303-54789,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-21 05:52:19,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-21 08:32:47,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 08:34:39,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 08:34:58,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 08:35:59,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 08:36:34,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 08:39:40,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 08:40:16,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 08:40:48,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 08:41:14,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 08:41:42,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 08:41:57,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 09:04:05,VR2W-105885,A69-1303-61979,,,,,HIMB East Wall,+21.435703,-157.78654
2012-06-21 11:51:17,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 11:51:36,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 11:52:02,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 11:52:38,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 11:53:13,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 11:53:45,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 11:54:10,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 11:54:46,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 11:55:19,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 11:55:48,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 11:56:07,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 11:56:31,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 11:57:05,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 11:57:34,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 11:57:55,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 11:58:22,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 11:58:57,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 11:59:20,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 11:59:54,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 12:00:41,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-21 12:03:14,VR2W-106702,A69-1303-54789,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-21 13:12:41,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-21 13:13:18,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-21 13:13:54,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-21 13:14:27,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-21 13:14:55,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-21 13:15:13,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-21 13:15:35,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-21 15:23:10,VR2W-106702,A69-1303-54789,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-21 15:23:51,VR2W-106702,A69-1303-54789,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-21 15:24:40,VR2W-106702,A69-1303-54789,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 03:55:08,VR2W-106702,A69-1303-54789,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 05:40:19,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 05:40:37,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 05:40:59,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 05:41:30,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 05:41:54,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 05:42:27,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 05:44:57,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 07:26:26,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 07:26:53,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 07:27:42,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 07:28:39,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 07:31:25,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 08:29:35,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-22 08:29:54,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-22 08:30:51,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-22 08:31:19,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-22 08:31:37,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-22 08:31:59,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-22 08:32:30,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-22 08:32:54,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-22 08:33:56,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-22 08:34:40,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-22 08:50:02,VR2W-105885,A69-1303-61979,,,,,HIMB East Wall,+21.435703,-157.78654
2012-06-22 08:51:00,VR2W-105885,A69-1303-61979,,,,,HIMB East Wall,+21.435703,-157.78654
2012-06-22 08:53:51,VR2W-114373,A69-1303-61979,,,,,HIMB Point Lab,+21.432903,-157.78626
2012-06-22 08:54:14,VR2W-114373,A69-1303-61979,,,,,HIMB Point Lab,+21.432903,-157.78626
2012-06-22 09:53:32,VR2W-105885,A69-1303-61979,,,,,HIMB East Wall,+21.435703,-157.78654
2012-06-22 10:24:25,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-22 10:25:00,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-22 10:25:33,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-22 10:26:01,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-22 10:26:18,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-22 10:26:37,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-22 10:27:02,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-22 10:27:39,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-22 10:28:15,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-22 10:28:48,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-22 10:29:15,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-22 10:29:31,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-22 10:29:49,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-22 10:30:11,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-22 10:31:04,VR2W-104742,A69-1303-61979,,,,,HIMB Reef 8 North,+21.44608,-157.79545
2012-06-22 10:52:21,VR2W-106702,A69-1303-54789,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 10:53:20,VR2W-106702,A69-1303-54789,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 11:28:59,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 11:29:39,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 11:32:19,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 11:32:54,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 11:33:25,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 11:35:10,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 11:35:34,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 11:36:09,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 11:36:40,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 11:37:37,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 11:38:05,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 11:38:22,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 11:56:46,VR2W-106702,A69-1303-54789,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 11:58:05,VR2W-106702,A69-1303-54789,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 11:59:11,VR2W-106702,A69-1303-54789,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 15:52:17,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 15:53:01,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 15:53:37,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 15:54:38,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 15:54:55,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 15:55:15,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 15:56:18,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 15:56:42,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 16:16:27,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 16:17:26,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 16:18:52,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 16:19:32,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-22 16:20:50,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 07:44:42,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 07:45:01,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 07:45:26,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 07:46:35,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 08:26:08,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 08:27:23,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 09:04:12,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 09:04:50,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 09:05:18,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 09:05:35,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 09:05:55,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 09:06:22,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 09:06:37,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 09:06:55,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 09:07:15,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 09:09:48,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 09:10:13,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 09:10:48,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 09:11:21,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 09:11:47,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 09:12:01,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 09:12:15,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 09:12:31,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 09:12:47,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 09:13:07,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 09:13:34,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-23 12:46:32,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 04:12:59,VR2W-106702,A69-1303-54789,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 04:13:34,VR2W-106702,A69-1303-54789,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 04:14:11,VR2W-106702,A69-1303-54789,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 04:14:52,VR2W-106702,A69-1303-54789,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 04:15:40,VR2W-106702,A69-1303-54789,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 06:50:10,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 06:50:39,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 06:50:58,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 06:51:23,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 07:03:00,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 07:10:07,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 09:31:23,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 09:32:30,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 09:33:25,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 09:35:06,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 09:35:43,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 09:36:17,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 10:02:52,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 10:03:23,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 10:03:47,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 10:04:21,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 10:04:51,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 10:05:12,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 10:40:40,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 10:41:18,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 10:41:54,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 10:42:28,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 10:49:13,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 10:52:42,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 11:05:33,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 11:06:23,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 11:07:36,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 11:08:17,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 11:08:47,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 11:09:05,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 11:09:26,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 11:09:56,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 11:10:47,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 11:11:06,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 11:11:32,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 11:12:10,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 12:10:53,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 12:11:17,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 12:11:50,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 12:12:19,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 12:12:38,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 12:13:01,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 12:15:53,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 12:16:15,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 16:52:30,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 17:21:52,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 17:43:45,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 17:44:17,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 17:45:53,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 17:46:23,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-24 17:46:45,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-25 01:48:30,VR2W-106702,A69-1303-54789,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-25 01:49:11,VR2W-106702,A69-1303-54789,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-25 04:44:45,VR2W-106702,A69-1303-54789,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-25 04:46:16,VR2W-106702,A69-1303-54789,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-25 06:37:08,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-25 06:38:19,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-25 06:38:50,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-25 06:39:13,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-25 06:40:14,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-25 06:42:18,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-25 07:15:45,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-25 09:39:03,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-25 09:40:33,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-26 07:28:18,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-26 07:29:13,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-26 07:29:39,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-26 09:20:52,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-26 10:28:17,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-26 10:28:49,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-26 10:29:15,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-26 10:29:53,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
2012-06-26 10:30:31,VR2W-106702,A69-1303-61979,,,,,Kaneohe Midbay,+21.46288,-157.81975
